"price","encoded_region","experience_days","transaction_count"
12987.84,0,84,17
16431.88,0,88,18
7351.8,1,87,17
20360.36,0,84,20
13790.58,0,112,18
10407.77,0,63,24
12548.52,0,128,22
14230.22,0,71,23
10069.43,0,73,21
13244.99,0,102,28
21013.12,0,85,30
16126.76,0,84,18
13627.54,0,110,25
20030,0,98,11
16277.46,0,119,11
15521.34,0,104,19
8914.28,0,99,24
5032.96,0,119,16
8743.77,1,143,23
19301.92,0,87,23
27454.45,0,99,23
18595.65,0,116,26
10471.01,0,99,21
13742.78,0.5,110,20
19766.88,0,137,17
10095.06,1,129,14
11008.55,1,98,25
7881.28,1,114,28
11891.57,0,112,23
9654.73,1,97,10
26656.25,0,77,25
12350.96,0,92,22
22339.33,0,107,14
18232.51,0,115,20
18310.21,0,92,15
13776.22,0,96,26
6377.62,0,90,33
15187.6,0,65,30
18980.45,0,82,11
9895.24,0,104,20
12245.38,0,94,23
21190.14,0,92,22
9357.55,1,90,22
15524.2,0,78,17
17905.45,0,118,15
7197.28,1,106,20
16093.77,0,72,17
11311.58,0,82,16
9501.83,1,105,21
9930,0,85,18
13511.62,0,90,25
15981.15,0,100,22
17269.17,0,110,16
9637.87,0,104,10
9950.51,0,121,20
7476.56,0,92,19
15278.86,0,76,22
15133.08,0,107,27
13169.73,0,95,15
13072.12,0,90,23
11663.73,0,97,29
14470.23,0,155,17
19890.13,0,59,13
15206.91,0,101,24
7898.76,0,93,25
13145.27,0,87,22
15834.17,0,99,19
7654.57,1,85,20
22623.07,0,68,12
11958.35,0,71,18
16222.63,0,101,22
18321.19,0,131,19
9194.66,0,94,25
14290.98,0,115,23
11072.98,0,108,23
13585.7,0,94,23
11185.2,0,133,30
22148.79,0,122,24
15101.44,0,93,15
9075.2,0,119,13
13037.06,0,104,25
16179.21,0,78,20
18669.71,0,80,21
14317.56,0,125,20
8675.29,1,80,20
12315.14,0,92,13
18310.77,0,87,25
19418.84,0,95,24
20610.92,0,96,19
20290.22,0,94,9
14597.05,0,101,17
10859.57,0,82,9
12068.91,0,106,18
21014.8,0.5,100,14
14260.37,0,101,25
12473.78,0,93,21
9599.58,1,113,22
17987.76,0,70,15
12654.29,1,100,15
15908.57,0,116,9
15666.89,0,117,14
18084.31,0,110,18
2248.76,0,103,21
16713.42,0,82,29
24108.8,0,75,19
21160.74,0,106,15
18970.76,0,125,25
14627.54,0,125,21
23447.37,0,74,16
21844.5,0,97,20
6540.06,1,70,17
12423,0,95,30
13200.88,0,103,20
20338.51,0,114,12
13423.23,0,95,22
8125.56,1,93,19
21692.61,0,113,15
9772.28,0,67,16
1217.28,0,89,13
17419.54,0,74,18
29911.33,0,149,22
15307.09,0,101,23
10201.37,1,81,19
17520.1,0,132,19
13997.82,0,121,11
6652.19,0,110,14
19445.7,0,116,9
15382.34,0,109,25
12180.25,0,138,26
10737.65,0,103,25
21961.94,0,160,19
5636.86,0,116,20
16571.57,0,102,9
13264.3,0,98,13
13780.03,0,110,18
21057.7,0,50,29
13602.01,0,111,20
13469.38,0,68,21
8899.91,0,81,28
18156.61,0,84,17
11640.92,0,135,15
17069.83,0,68,22
15333.59,0,142,26
20486.85,0,90,23
12640.52,0,129,20
17191.83,0,107,21
16158.17,0,85,24
17446.05,0,120,27
14553.42,0,136,31
12464.29,0,102,13
15180.12,0,98,17
9724.54,0,120,18
15693.21,0,93,18
5442.08,1,81,27
16057.74,0,109,11
19038.69,0,99,15
12779.51,0,95,17
7012.31,1,115,20
5914.94,1,118,22
18630.83,0,53,24
14034.71,0,114,22
13597.75,0,125,24
16951.99,0,92,26
11012.66,0,111,24
23115.23,0,109,17
20106.58,0,102,20
29993.74,0,103,20
12211.79,0,112,20
20723.86,0,128,20
17027.78,0,116,21
13688.03,0,107,20
3582.23,0,128,18
17665.01,0,109,19
13954.38,0,102,26
15193.78,0,112,25
18654.96,0,88,13
13345.16,0,113,20
10861.54,0,121,24
15722.65,0,99,25
13433.58,0,108,14
15716.19,0,85,24
19466.38,0,88,23
21932.42,0,85,13
12923.49,0,81,18
17672.17,0,96,16
12591.45,0,84,19
4923.81,0,102,15
9080.81,0,96,18
15333.92,0,93,23
15624.51,0,112,22
22882.32,0,133,5
5095.48,0,64,21
9660.91,0,82,18
14857.38,0,88,12
20127.5,0,73,22
14120.46,0,119,30
17823.77,0,120,29
14035.3,0,113,20
20114.44,0,91,14
22838.4,0,113,31
16956.59,0,86,16
11132.21,0.5,107,26
17006.07,0,102,14
20448.7,0,129,15
13754.82,0,91,22
19701.48,0,126,20
10647.97,0,101,21
12457.42,0,71,15
7790.71,0,71,27
8786.97,1,98,27
8367.29,0,75,18
14940.03,0,98,22
10011.44,0,86,23
10111.49,0,120,19
9140.59,0,106,22
6876.74,0,129,19
10248.88,0,90,19
22214.39,0,109,32
20005.49,0,64,17
13418.21,0,117,25
11970.66,0,82,14
10870.15,0,90,13
14037.65,0,113,22
11275.23,0,88,18
13926.17,0,161,25
10540.48,0,80,6
11008.18,0,109,21
13612.03,0,70,15
13524.73,0,53,21
14508.52,0,139,17
7110.13,0,116,20
12530.38,0,88,17
20349.37,0,129,18
10638.35,0,80,16
16693.42,0,60,30
13764.64,0,79,18
17251.34,0,121,28
23823.95,0,71,6
22958.62,0,111,27
13076.88,0,88,19
12398.8,0.5,115,23
17491.1,0,104,19
12921.46,0,92,15
10151.45,0,53,22
8653.97,1,135,15
13767.5,0,99,21
5317.17,0,120,23
27025.57,0,64,17
14337.37,0,103,21
19685.47,0,106,21
6123.01,0,126,24
26703.82,0,43,21
16509.5,0,113,18
23552.97,0,98,22
9588.21,1,54,18
10200.22,0,87,15
23919.09,0,94,20
7270.31,0,110,25
13952.78,0,88,22
20024.15,0,119,13
16192.21,0,76,21
10889.38,1,144,19
23164.2,0,107,27
14623,0,108,23
3743.77,0,124,33
19327.03,0,78,16
11219.19,0,117,19
11589.33,1,80,24
1890.56,0,120,21
17605,0,100,12
13946.33,0,97,13
8839.62,0,94,7
10434.44,1,106,25
11602.17,0,101,18
17534.21,0,120,11
15983.87,0,129,10
15734.43,0,90,23
11768.21,0,96,13
16741.63,0,102,29
9537.32,1,103,19
15252.76,0,110,16
9787.64,0,73,14
13413,0,75,29
18048.78,0,130,27
6093.63,1,89,19
24112.08,0,79,22
15947.73,0,118,22
10646.34,0,104,15
7988.33,1,74,22
14685.28,0,69,16
19772.92,0,63,20
13560.03,0,116,4
16709.15,0,96,20
8085.86,0,99,26
10906.83,1,102,19
17629.01,0,65,22
22138.04,0,102,21
10989.04,0,107,19
8939.23,0,98,27
16511.62,0,116,14
14830.16,0,82,22
11686.05,0,80,14
7435.15,0,96,23
29305.36,0,103,16
18800.69,0,57,19
10460.51,1,101,18
15529.88,0,125,24
10268.07,0,76,17
6176.68,0,95,16
12200.21,0,92,20
5569.62,0,82,21
14876.45,0,107,20
24685.22,0,111,25
9351.43,0,81,23
14822.03,0,103,24
16252.99,0,69,17
6513.66,0,90,20
12857.72,0,88,27
15504.81,0,78,22
18478.6,0,112,16
10577.6,0,124,12
14877.37,0,94,23
16776.54,0,121,30
10441.58,0,116,21
8929.32,1,96,11
26614.21,0,107,14
13021.54,0,111,11
11508.49,0,82,23
17882.09,0,103,25
17591.25,0,120,30
7651.66,1,130,16
11651.08,1,69,18
17852.29,0,86,16
10448.48,0,77,18
27651.36,0,97,24
9165.03,0,73,25
11533.69,0,88,24
17682.85,0,104,18
10768.69,0,139,25
14123.05,0,114,15
14487.71,0,70,20
12651.71,0,90,23
8505.6,0,100,21
3817.19,0,99,18
18940.12,0,142,10
19354.32,0,92,21
15001.7,0,124,17
18874.95,0,111,20
13535.82,0,75,16
9835.37,0,81,20
16965.51,0,101,31
24294.7,0,143,18
14556.77,0,90,17
7700.47,1,108,11
13715.77,0,64,14
13900.7,0,100,27
11433.54,1,93,16
7540.24,0,85,19
23230.89,0,63,20
15546.96,0,96,7
12883.12,0,77,17
8720.72,0,85,26
12717.77,0,100,17
3967.9,1,96,16
7591.49,0,78,11
8276.45,0,133,19
14437.71,0,110,30
12294.32,0,71,11
9882.47,1,89,9
19439.29,0,87,9
12637.54,0,93,21
15083.79,0,94,20
21900.13,0,107,34
9571.44,0,90,22
7456.72,0,85,23
12213.93,0,111,18
19542.63,0,77,23
14804.01,0,76,28
24096.88,0,98,32
1690.04,0,95,21
8564.47,0,93,26
5345.1,0,96,16
8914.01,1,102,21
19701.92,0,138,27
10399.56,0,105,18
9319.82,0,91,24
8192.79,0,66,23
19163.39,0,77,24
6998.26,0,123,22
17261.8,0,89,19
17266.07,0,82,15
13601.64,0,85,20
20715.44,0,75,17
8689.94,1,108,25
8133.08,1,152,27
9510.42,0,52,29
8675.16,0,124,17
10597.67,0,93,28
5876.97,0,107,14
12505.63,0,83,26
15202.59,0,142,22
19724.28,0,108,9
13067.09,0,84,16
16739.47,0,125,14
23719.33,0,103,23
8217.24,1,96,20
17308.08,0,64,5
6812.52,1,109,19
17898.95,0,108,22
19744.86,0,119,21
19343.42,0,84,27
18182.36,0,115,23
16208.57,0,71,22
15274.29,0,104,18
10323.85,0,96,20
12061.84,0,132,19
5614.29,1,83,24
10790.28,0,178,18
17963.82,0,115,20
13459.22,0,127,21
21198.49,0,87,21
17023.29,0,90,21
21588.98,0,93,14
12871.9,0,139,25
10169.26,1,90,21
10613.87,1,53,15
12106.28,0,91,16
18688.47,0,80,24
8875.25,0,134,21
10165.21,0,121,13
19341.45,0,98,19
13004.05,0,106,27
12550.96,0,50,32
7684.14,0,89,27
24971.95,0,112,24
8801.68,0,90,26
10323.82,1,114,23
16989.83,0,94,12
15667.58,0,101,23
12063.91,0,67,18
16937.95,0,82,24
22999.56,0,115,21
11004.93,0,118,13
10479.31,0,112,19
13568.31,0,93,26
10100.91,0,115,25
10986.93,0,128,16
8151.06,0,96,17
10528.86,1,102,22
10185.29,1,88,21
17131.72,0,105,23
8736.96,0,84,22
11904.52,0,97,21
14838.53,0,105,12
13303.25,0,73,24
10867.63,0,88,22
19469.76,0,143,23
11938.41,0,77,23
14755.86,0,129,18
14635.26,0,92,13
13111.83,0,102,23
17841.61,0,68,21
8598.51,1,127,24
16383.33,0,94,19
13946.67,0,134,17
21783.05,0,138,15
9731.05,0,97,20
14129.55,0,57,21
9740.44,0,121,24
22613.92,0,125,15
23218.28,0,145,25
21463.02,0,148,16
9281.15,0,113,24
22271.2,0,114,23
14808.99,0,152,13
18517.38,0,86,15
7636.42,1,109,18
9705.68,0,88,19
18305.42,0,108,21
7139.91,0,58,17
15172.14,0,116,18
18487.28,0,114,26
17770.34,0,116,19
12843.21,0,146,23
20830.8,0,115,26
18066.14,0,110,33
6811.83,0,115,19
10131.98,0,108,25
20944.77,0,122,12
9934.18,1,105,17
17275.7,0,100,22
26846.33,0,114,18
13952.11,0,60,16
13195.94,0,88,18
9723.27,0,113,25
10304.08,0,135,26
20325.37,0,70,24
14445.55,0,125,13
18629.28,0,119,19
19502.65,0,129,16
8929.9,1,117,15
13903.71,0,76,23
17792.29,0,113,27
16984.76,0,99,26
15859.26,0,94,14
23298.94,0,84,12
15684.69,0,120,15
15252.83,0,98,19
8708.2,0.5,102,19
21836.89,0,74,19
18126.56,0,93,20
11750.96,0,144,19
11368.59,0,55,19
12224.8,0,140,18
13745.08,0,87,26
10602.8,0,106,15
16638.03,0,82,17
17571.46,0,99,22
12840.03,0,77,25
23612.86,0,85,32
10039.95,0,61,30
19331.55,0,136,21
16777.06,0,116,18
14000.24,0,87,19
17802.62,0,95,23
17326.08,0,114,21
16958.86,0,62,17
19117.27,0,113,28
8948.2,0,108,19
18608.31,0,122,26
8840.55,0,82,21
12123.63,0,104,25
9918.11,0,113,18
14213.49,0,124,18
15760.35,0,91,12
17691.67,0,128,13
13056.05,0,124,25
11713.42,0,105,20
17078.56,0,66,24
7343.23,1,70,27
10507.17,0,82,27
25057.22,0,107,17
17406.91,0,112,22
9536.36,1,102,26
16373.51,0,122,12
17352.59,0,114,25
16474.24,0,121,23
20564.57,0,117,18
23394.99,0,93,22
22317.58,0,106,15
20339.5,0,90,17
14951.75,0,79,21
9170.53,1,120,17
6489.36,1,83,24
13319.77,0,111,20
9815.84,1,106,23
17524.93,0,83,21
12440.92,0,114,24
10562.08,0,99,16
16287.73,0,101,18
11767.45,0,86,10
4750.09,0,97,26
15387.02,0,108,24
9961.93,0,111,23
14413.97,0,86,19
11687.73,0,85,24
21706.79,0,121,13
20827.92,0,93,23
4344.36,0,103,24
6715.55,0,86,17
12920,0,82,25
11989.56,0,109,17
16337.05,0,91,14
14444.59,0,101,22
21348.85,0,120,19
14287.35,0,109,22
12556.41,0,95,25
15124.16,0,91,23
15479.39,0,120,13
20242.8,0,131,20
11527.93,0,108,15
9353.71,1,62,27
12468.57,0,135,16
20023.07,0,78,19
15778.41,0,104,20
20919.18,0,141,25
7497.1,1,100,24
16820.71,0,115,14
16937.64,0,69,20
15079.84,0,111,26
8172.54,0,97,16
16734.28,0,52,10
8063.29,0,105,28
16072.78,0,71,16
19833.83,0,97,20
8505.54,0,118,23
2317.8,0,123,19
18906.36,0,99,24
15365.38,0,97,15
15031.29,0,89,16
16768.33,0,86,30
18104,0,82,19
14838.88,0,82,21
17962.8,0,65,24
10352.22,0,93,20
24889.5,0,100,28
14293.69,0,112,20
22226.04,0,102,26
12518.04,0.5,120,11
17543.14,0,66,19
18410.58,0,108,20
15657.7,0,93,22
3414.85,0,88,23
13271.13,0,102,18
14220.7,0,94,26
16846.36,0,100,14
20859.21,0,104,17
14465.87,0,91,16
18418.37,0,81,21
16854.6,0,111,13
9145.76,1,112,21
13603.69,0,106,20
27487.78,0,110,14
16190.59,0,105,14
12860.12,0,79,22
17285.95,0,109,19
16827.86,0,132,20
20674,0,103,14
13658.35,0,81,25
5082.52,0,78,14
15765.25,0,83,19
20816.45,0,116,15
17979.22,0,91,20
14394.99,0,90,18
11803.32,0,117,19
12666.03,0,95,18
18450.85,0,114,22
5508.6,0,83,23
10550.74,0,90,17
19821.91,0,137,15
17918.67,0,74,14
16680.65,0,118,20
11959.28,0,97,22
15238.89,0,109,22
5356.52,0,134,24
15039.55,0,105,22
10662.02,0,95,18
15714.44,0,84,24
10476.46,1,91,18
17957.96,0,103,29
8125.14,0,98,22
9842.68,0,73,14
18570.57,0,111,19
10891.04,0,100,26
15604.5,0,100,14
18923.94,0,126,23
9544.29,1,90,17
20758.57,0,115,14
15836.93,0,114,15
19163.7,0,118,10
15758.02,0,118,12
8000.81,0,90,16
14455.48,0,104,19
12536.67,1,104,23
22054.05,0.5,121,14
8959.7,0,95,31
16586.51,0,83,22
10857.46,0,119,5
15618.67,0,112,17
8160.92,0,104,11
18496.28,0,86,16
17961.22,0,111,13
9840.38,0,86,24
13774.55,0,125,17
12602.47,0,128,10
17742.31,0,119,15
5748.19,0,107,27
17862.21,0,101,30
19217.41,0,87,17
20919.79,0,87,21
20753.33,0,98,15
15056.15,0,136,10
17669,0,127,21
12691.13,0,130,23
9290.25,0,103,20
11491.05,1,97,19
10201.63,0,97,13
18905.48,0,91,17
11236.32,0,126,14
10505.04,0,92,21
17481.17,0,102,26
15221.87,0,108,30
12612.41,0,108,23
4576.31,0,106,25
13007.37,0,86,27
14831.01,0,101,18
20757.01,0,80,15
6301.97,1,93,26
14593.75,0,136,18
13504.13,0,95,28
11417.66,1,82,13
17508.9,0,97,18
8627.94,0,79,18
8034.08,0,119,17
9464.07,0,106,12
9740.47,0,78,27
11442,1,105,18
13460.28,0,95,24
13345.39,0,110,12
9931.25,0,105,24
9757.87,1,62,24
20834.91,0,63,27
20728.41,0,104,19
8839.75,1,110,27
12903.81,0,62,14
10408.35,0,82,18
10042.32,0,91,24
17402.14,0,123,22
16279.63,0,139,24
16579.44,0,53,21
19700.01,0,94,22
15088.51,0,131,24
14156.17,0,106,25
17650.5,0,101,22
20792.2,0,124,20
8954.58,1,102,23
10569.82,0,108,14
0,0,72,13
14393.92,0,106,22
10625.42,0,129,23
8463.67,1,130,13
19297.87,0,93,20
15599.25,0,87,20
13278.4,0,106,26
10384.75,0,108,15
17899.09,0,103,18
8851.74,0,108,16
15753.05,0,105,23
11813.22,0,101,27
13104.25,0,113,29
17558.54,0,112,19
14687.36,0,112,20
16224.97,0,99,11
14340.21,0,110,23
24795.31,0,93,15
14469.78,0,99,29
22667.66,0,103,33
16127.41,0,109,14
18869.74,0,113,16
14450.83,0,117,33
8170.08,0,92,16
23728.02,0,84,29
15122.02,0,99,20
13258.43,0,108,26
14290.6,0,82,16
13745.81,0,125,23
23701.45,0,80,19
7656.88,0,112,17
17079.91,0,68,27
18610.62,0,78,26
16709.12,0,135,20
17747.54,0,93,21
9953.99,0,91,23
11418.1,0,82,17
11829.53,0,103,10
13390.06,0,91,16
15025.89,0,112,21
13875.59,0,84,25
21359.52,0,87,17
13797.58,0,66,17
7018.38,1,64,19
16975.92,0,83,21
10782.04,0,114,16
14977.72,0,118,28
13450.13,0,101,10
10791.34,0,97,18
9767.97,0,132,33
15686.05,0,91,18
10955.4,0,119,16
10730.94,0,102,32
23135.92,0,109,21
24331.29,0,107,24
15022.04,0,133,22
18310.49,0,111,20
11440.62,0,111,15
13249.96,1,111,16
16137.39,0,97,21
11340.03,0,82,25
20599.39,0,87,18
15236.3,0,87,20
16942.63,0,94,19
13631.97,0,109,23
20441.86,0,106,23
12427.11,0,111,26
18475.65,0,106,34
7866.37,0,66,22
8431.91,1,95,22
14539.43,0,98,32
7242.18,0,113,18
23644.31,0,111,19
22026.71,0,83,18
20556.72,0.5,76,19
6058.9,0,94,24
14264.35,0,126,25
2469.13,0,102,25
7533.24,1,93,23
16614.02,0,147,18
7261.38,0,81,24
7101.04,1,105,10
16708.11,0,99,27
6971.24,0,83,18
7813.67,0,89,18
9131.23,0,124,17
12232.94,0,109,23
7713.16,0,123,19
10487.63,0,101,25
25651.19,0,136,25
6425.17,1,93,14
23539.03,0,105,25
10537.97,0,113,24
11189.89,0,84,18
11834.29,0,84,21
21333.66,0,134,22
7646.39,0,123,13
16727.93,0,137,20
22863.75,0,117,20
13733.17,0,101,29
13654.46,0,103,23
15372.44,0,93,28
16838.87,0,93,21
12940.62,0,110,25
13585.18,0,87,16
20224.1,0,102,21
23091.84,0,146,27
8322.62,0,76,18
16156.55,0,110,23
13063.78,0,98,25
20369.39,0,123,23
16555.43,0,88,18
17841.29,0,79,22
7829.31,1,85,20
13770.98,0,114,18
14530.38,0,134,13
10084.29,0,90,27
16477.26,0,91,13
20483.15,0,97,23
18933.68,0,96,25
12802.98,0,74,21
13235.72,0,107,18
14319.63,0,95,11
21304.02,0,71,17
17069.97,0,121,21
13748.27,0,102,19
26225.01,0,94,17
18072.41,0,130,26
11666.87,0,107,21
12996.64,0,74,16
13355.73,0,116,17
14939.17,0,110,22
19503.79,0,120,16
19000.57,0,57,20
13181.21,0,84,22
14220.42,0,81,18
19193.31,0,103,23
12689.91,0,105,22
9912.13,1,84,11
11179.22,0,96,20
18920.33,0,108,17
21435.01,0,101,22
26379.58,0,111,26
23606.59,0,116,13
9355.69,1,99,17
16666.97,0,98,17
17885.4,0,92,22
8834.67,1,89,9
21497.3,0,115,20
8194.38,1,99,31
6588.19,0,96,16
22733.17,0,92,23
6285.89,0,139,22
16703.41,0,66,10
9236.82,0,94,23
15419.31,0,84,10
2643.18,0,113,34
6583.44,1,98,15
12642.14,0,79,18
15413.83,0,110,22
14103.29,0,87,11
14486.85,0,100,21
26798.02,0,131,23
7897.68,0,84,25
17805.03,0,82,26
15080.16,0,96,30
18660.34,0,128,15
12923.56,0,103,20
4761.22,0,65,17
15953.61,0,77,15
15980.85,0,136,18
19224.18,0,77,15
12802.05,0,67,15
16108.72,0,74,20
14777.82,0,89,19
92.39,0,99,14
13281.8,0,96,21
11786.06,0,99,18
7827.85,0,114,21
18689.49,0,92,13
12403.64,0,105,16
17964.62,0,118,22
20750.49,0,86,16
18808.66,0,94,18
12731.29,0,120,23
17360.95,0,64,15
18454.36,0,105,19
15372.04,0,116,18
11269.93,0,120,26
14760.69,0,99,13
18404.64,0,90,27
17275.86,0,103,9
5755.25,0.5,97,16
9484.37,1,94,18
12768.42,0,136,19
20465.79,0,94,21
20521.32,0,72,18
7638.79,1,66,26
11852.99,0,77,16
5640.43,0,66,14
14854.29,0,92,19
8502.76,0,94,18
5647.25,0,125,16
14538.86,0,98,22
10010.93,0,104,15
12801.61,1,106,15
18037.2,0,123,26
11066.3,0,111,17
18969.61,0,124,23
18519.23,0,83,19
17897.42,0,153,13
7212.22,0,109,24
19988.11,0,110,18
19043.92,0,99,12
20032.52,0,99,19
13220.14,0,83,14
8186.5,1,123,21
19394.64,0,76,23
8464.65,1,69,18
13456.53,0,121,17
23298.13,0,132,24
13417.96,0,111,24
16000.63,0,134,22
15539.24,0,102,19
10201.08,0,101,16
18938.36,0,87,24
16397.34,0,87,22
14608.41,0,81,20
11890.87,0,153,16
19727.52,0,114,27
16659.36,0,93,14
14888.02,0,97,20
9024.7,1,114,20
25211.7,0,111,18
19848.61,0,116,14
26471.5,0,63,23
15999.26,0,75,24
9878.65,0,119,26
14425.19,0,77,14
14309.92,0,67,21
23584.55,0,123,16
9912.68,1,115,28
9554.81,0,96,11
21463,0,93,21
9609.76,0,65,17
14936.83,0,105,25
20870.72,0,104,21
6214.64,0,97,21
13236.16,0,103,18
19061.13,0,99,24
14891.65,0,131,21
7954.59,0,83,25
17698.91,0,86,23
18916.63,0,86,20
20006.43,0,93,18
18482.9,0,92,19
21246.91,0,132,28
14917.74,0,69,21
15479.76,0,91,12
14412.49,0,50,22
14614.36,0,121,24
22664.36,0,102,22
6097.15,0,88,20
15071.22,0,107,20
17579.02,0,87,13
22109.56,0,102,19
11325.68,0,79,26
13099.69,0,125,23
23817.6,0,93,19
18873.29,0,97,25
13812.72,0,111,17
16110.23,0,75,37
16305.71,0,78,20
17344.45,0,140,26
20182.86,0,117,16
20487.56,0,78,29
9827.01,0,94,11
16566.06,0,114,15
6422.9,0,89,29
9905.46,0,103,17
14288.48,0,98,26
12690.85,0,112,17
7936.8,1,138,21
14388.58,0,99,21
18398.8,0,143,24
19174.24,0,52,21
16178.97,0,101,15
18004.6,0,87,20
9419.82,1,43,19
13442.48,0,101,19
10764.78,0,110,22
15189.47,0,106,23
20263.89,0,118,21
15469.35,0,104,26
16679.1,0,90,22
15716.87,0,109,25
18449.45,0,76,11
11451.55,0,86,24
10857.4,0,79,18
15336.03,0,99,19
6434.32,0,111,21
16778.91,0,49,19
16287.38,0,88,23
17621.63,0,88,19
6718.57,1,50,21
11836.83,1,114,15
13593.09,0,109,21
8149.4,0,112,13
12958.51,0,108,26
9945.52,0,103,12
8149.38,1,92,23
12274.91,0,136,23
14128.11,0,81,18
9621.48,0,90,10
23347.5,0,125,11
11290.37,0,120,19
12225.79,0,107,21
11257.91,0,109,24
16154.48,0,74,21
17448.43,0,111,20
9927.14,1,104,23
16289.15,0,93,20
20208.03,0,92,25
13879.13,0,116,29
16110.49,0,82,18
22654.19,0,105,17
18825.33,0,74,16
3018.08,0,54,29
24205.27,0,108,6
12057.64,0,111,31
16462.19,0,97,22
14786.89,0,116,16
13727.95,0,107,19
10320.65,0,102,30
13439.18,0,92,19
9308.5,0,87,20
10902.6,0,118,16
12195.35,0,70,16
25112.97,0,89,15
21196.71,0,66,16
16734.39,0,98,18
9779.27,1,114,10
7494.85,0.5,107,26
12384.56,0,84,15
6474.22,1,107,21
22726.84,0,114,11
13459.15,0,95,21
15382.54,0,116,19
20676.48,0,93,16
18791.05,0,84,15
16141.41,0,106,18
16338.68,0,74,11
24985.68,0,87,28
13028.1,0,74,20
12318.04,0,34,16
20920.13,0,103,17
14898.95,0,73,25
13957.12,0.5,85,18
17977.41,0,99,21
12476.62,0,110,21
7075.86,0,116,24
11232.52,0,103,22
17266.49,0,94,20
22250.3,0,92,20
13269.27,0,98,14
9277.97,0,88,29
22188.21,0,104,18
12165.06,0,95,23
10076.24,1,125,26
10355.66,1,81,19
16483.05,0,66,15
17125.61,0,143,23
13285.94,0,75,18
18295.58,0,103,22
16471.94,0,89,9
6890.03,0,131,17
19701.6,0,124,20
18703.14,0,82,17
15634.3,0,74,22
18684.29,0,74,23
16447.35,0,121,15
13283.96,0,65,18
11138.4,0,123,24
12499.86,0,93,28
17276.72,0,86,23
17468.5,0,103,21
11041.72,0,65,28
18800,0,83,12
10251.32,0,101,26
13140.86,0,92,26
17469.69,0,107,21
13233.86,0,121,17
21112.19,0,122,13
13627.58,1,94,23
13171.27,1,115,24
17594.41,0,103,19
12903.54,0,111,21
14545.71,0,106,25
14082.78,0,88,7
22743.96,0,121,21
9610.1,0,76,20
8798.41,1,87,27
15071.92,0,105,24
10919.29,0,124,13
23496.73,0,100,15
19907.37,0,94,14
20559.95,0,71,17
11678.64,0,110,24
10544.07,0,107,20
8523.2,0,86,21
14890.35,0,63,24
13728.29,0,86,16
9293.16,0,55,20
11229.56,0,124,15
20480.92,0,66,20
12740.1,0,91,23
17303.45,0,128,23
14306.82,0,121,18
11118.19,1,94,23
25680.58,0,92,18
18342.31,0,111,20
20604.87,0,137,23
18041.08,0,116,16
22354.09,0,98,19
15756.76,0,76,22
12901.45,0,117,24
16135.17,0,126,25
9522.16,0,98,18
8769.73,0,79,19
5117.68,1,73,18
16891.83,0,61,7
6480.55,0,84,14
14677.25,0,86,27
9751.88,0,91,25
14654.93,0,83,19
14620.31,0,82,24
13242.36,0,81,21
11328.58,0,123,18
8733.45,1,106,14
17589.7,0,74,21
22431.15,0,120,24
13227.52,0,103,17
20582.22,0,108,15
12124.93,0,104,21
16764.22,0,114,13
17117.06,0,94,19
23686.53,0,96,20
18270.44,0,118,22
8351.09,1,130,28
16307.54,0,100,21
18099.22,0,97,21
14212.9,0,113,23
17763.29,0,126,21
11754.21,0,125,22
13393.57,0,99,19
11599.73,0,70,15
16209.66,0,159,19
5597.78,0,112,18
20850.71,0,105,15
14656.46,0,116,23
18029,0,114,15
13793.95,0,133,23
12342.18,0,80,17
7295.89,0,92,9
21751.53,0,79,12
21024.55,0,52,27
15200.21,0,94,19
17559.08,0,91,26
14680.95,0,129,18
20415.23,0,127,28
23665.92,0,100,14
12931.26,0,96,15
15641.47,0,135,15
9283.39,0,116,21
21783.31,0,129,26
15588.27,0,101,20
16436.46,0,96,27
20752.12,0,96,20
11027.95,1,115,14
18775.1,0,136,26
9168.06,1,104,16
6758.55,0,76,16
20716.93,0,131,20
10579,0,95,10
17815.9,0,88,22
23502.84,0,69,27
22753.28,0,111,25
19698.55,0,75,16
16684.12,0,108,18
10690.88,1,90,23
11830.59,0,94,15
16980.38,0,88,12
21390.31,0,103,19
11625.72,0,104,13
13400.31,0,122,26
16784.14,0,125,23
11495.76,0,58,15
21297.15,0,100,20
15401.74,0,117,25
17053.46,0,84,21
23828.68,0,86,22
12737.99,0,82,13
15906.84,0,103,22
14521.05,0,79,12
14374.37,0,68,29
12975.79,0,116,19
16563.93,0,85,20
13166.6,0,58,23
16779.54,0,100,23
19451.63,0,73,23
21459.31,0,104,22
3735.43,0,126,20
23276.08,0,79,20
15686.02,0,111,13
12093.16,0,132,17
11964.52,0,129,18
8352.18,1,126,31
17160.81,0,105,14
23236.22,0,86,27
20769.1,0,90,23
9504.71,1,81,19
6340.94,0,101,22
12906.38,0,113,11
5190.68,0,98,30
10851.88,1,109,22
19318.12,0,98,25
15438.1,0,86,14
16806.45,0,122,16
12715.41,0,105,12
18980.99,0,100,21
8840.09,0,123,26
7522.18,1,98,19
16474.78,0,76,31
8399.93,1,130,23
13707.72,0,92,18
10639.31,1,61,25
18389.16,0,101,21
16464.22,0,82,22
20235.5,0,114,9
5914.98,1,99,23
9862.94,0,94,23
13598.56,0,91,17
6768.15,1,108,18
6469.33,1,88,18
